order_id,product_id,user_id,quantity,unit_price,discount,item_total
O00001121,P000240,U000968,1,8.64,0.0,8.64
O00001121,P000195,U000968,1,89.85,0.0,89.85
O00001121,P000057,U000968,1,9.84,0.0,9.84
O00001122,P000420,U000956,1,255.44,0.0,255.44
O00001123,P000103,U000497,1,327.72,0.0,327.72
O00001124,P000294,U000010,1,92.03,0.0,92.03
O00001124,P000310,U000010,1,483.45,0.0,483.45
O00001125,P000094,U000232,2,90.64,0.0,181.28
O00001126,P000094,U000083,1,90.64,0.0,90.64
O00001126,P000188,U000083,1,108.48,0.0,108.48
O00001126,P000201,U000083,1,1.19,0.0,1.19
O00001127,P000033,U000759,1,29.73,6.14,23.59
O00001128,P000376,U000949,1,6.56,0.0,6.56
O00001129,P000257,U000929,1,105.58,0.0,105.58
O00001129,P000062,U000929,2,13.04,0.0,26.08
O00001130,P000085,U000359,1,147.59,0.0,147.59
O00001130,P000258,U000359,2,36.49,0.0,72.98
O00001131,P000219,U000762,2,221.04,0.0,442.08
O00001131,P000324,U000762,1,24.3,0.0,24.3
O00001132,P000386,U000505,1,183.61,0.0,183.61
O00001132,P000425,U000505,1,120.44,0.0,120.44
O00001132,P000188,U000505,1,108.48,0.0,108.48
O00001133,P000280,U000013,2,38.48,0.0,76.96
O00001133,P000099,U000013,1,69.2,15.04,54.16
O00001134,P000243,U000534,1,175.72,0.0,175.72
O00001134,P000017,U000534,1,131.59,0.0,131.59
O00001134,P000300,U000534,2,68.82,0.0,137.64
O00001134,P000029,U000534,1,38.71,0.0,38.71
O00001135,P000111,U000871,1,47.31,0.0,47.31
O00001136,P000053,U000547,2,259.34,0.0,518.68
O00001136,P000050,U000547,1,212.52,0.0,212.52
O00001136,P000149,U000547,1,289.14,0.0,289.14
O00001136,P000127,U000547,2,150.17,0.0,300.34
O00001137,P000470,U000931,1,219.94,0.0,219.94
O00001137,P000195,U000931,2,89.85,0.0,179.7
O00001138,P000500,U000568,1,78.12,0.0,78.12
O00001139,P000156,U000313,1,189.52,0.0,189.52
O00001139,P000401,U000313,1,50.38,0.0,50.38
O00001139,P000365,U000313,1,452.34,0.0,452.34
O00001140,P000157,U000973,1,75.04,0.0,75.04
O00001140,P000317,U000973,1,37.23,0.0,37.23
O00001141,P000251,U000533,1,247.01,53.15,193.86
O00001141,P000345,U000533,1,579.19,0.0,579.19
O00001142,P000439,U000818,1,172.53,0.0,172.53
O00001142,P000188,U000818,3,108.48,0.0,325.44
O00001142,P000414,U000818,1,82.74,0.0,82.74
O00001142,P000071,U000818,1,54.02,0.0,54.02
O00001142,P000369,U000818,1,107.86,32.27,75.59
O00001143,P000111,U000942,1,47.31,0.0,47.31
O00001143,P000412,U000942,1,13.42,0.0,13.42
O00001143,P000279,U000942,1,152.18,0.0,152.18
O00001144,P000130,U000094,3,28.13,0.0,84.39
O00001144,P000247,U000094,1,266.12,0.0,266.12
O00001145,P000312,U000116,2,29.74,0.0,59.48
O00001145,P000107,U000116,1,10.73,0.0,10.73
O00001145,P000245,U000116,1,342.39,0.0,342.39
O00001146,P000298,U000775,1,242.47,0.0,242.47
O00001146,P000406,U000775,1,232.43,58.18,174.25
O00001147,P000237,U000151,1,95.55,0.0,95.55
O00001148,P000397,U000896,1,51.19,0.0,51.19
O00001149,P000267,U000297,1,236.42,0.0,236.42
O00001150,P000412,U000737,1,13.42,0.0,13.42
O00001150,P000029,U000737,2,38.71,0.0,77.42
O00001150,P000133,U000737,1,239.7,58.6,181.1
O00001150,P000252,U000737,1,465.04,111.13,353.91
O00001150,P000476,U000737,1,76.57,20.77,55.8
O00001150,P000430,U000737,1,61.55,10.61,50.94
O00001151,P000499,U000522,1,138.97,0.0,138.97
O00001152,P000106,U000372,1,104.25,0.0,104.25
O00001152,P000297,U000372,1,41.16,6.61,34.55
O00001152,P000213,U000372,1,419.21,0.0,419.21
O00001153,P000155,U000616,1,18.29,0.0,18.29
O00001154,P000313,U000460,1,3.32,0.0,3.32
O00001154,P000464,U000460,1,722.33,0.0,722.33
O00001155,P000168,U000167,1,66.52,0.0,66.52
O00001156,P000339,U000677,1,12.09,0.0,12.09
O00001157,P000039,U000229,1,69.12,0.0,69.12
O00001157,P000227,U000229,2,21.51,0.0,43.02
O00001157,P000102,U000229,1,35.48,10.05,25.43
O00001158,P000018,U000530,1,253.53,0.0,253.53
O00001158,P000421,U000530,1,394.98,0.0,394.98
O00001158,P000333,U000530,1,123.61,0.0,123.61
O00001158,P000309,U000530,1,272.17,0.0,272.17
O00001159,P000041,U000724,1,267.08,0.0,267.08
O00001159,P000024,U000724,1,35.68,0.0,35.68
O00001159,P000440,U000724,2,59.51,0.0,119.02
O00001159,P000147,U000724,1,72.99,0.0,72.99
O00001160,P000452,U000311,1,181.12,0.0,181.12
O00001161,P000411,U000393,1,243.81,0.0,243.81
O00001162,P000058,U000677,1,165.14,0.0,165.14
O00001163,P000048,U000432,1,369.17,0.0,369.17
O00001163,P000453,U000432,1,22.28,0.0,22.28
O00001164,P000447,U000834,1,121.29,0.0,121.29
O00001164,P000105,U000834,1,12.96,0.0,12.96
O00001165,P000451,U000339,2,633.06,0.0,1266.12
O00001165,P000395,U000339,1,141.18,0.0,141.18
O00001166,P000377,U000926,1,316.43,0.0,316.43
O00001167,P000264,U000765,1,13.58,0.0,13.58
O00001167,P000156,U000765,2,189.52,0.0,379.04
O00001167,P000399,U000765,1,187.96,0.0,187.96
O00001167,P000107,U000765,1,10.73,0.0,10.73
O00001168,P000486,U000068,1,7.39,0.0,7.39
O00001169,P000396,U000598,1,102.46,0.0,102.46
O00001170,P000248,U000771,1,148.15,0.0,148.15
O00001171,P000233,U000354,1,118.93,0.0,118.93
O00001172,P000228,U000065,3,79.66,23.53,215.45
O00001172,P000074,U000065,1,127.28,25.13,102.15
O00001172,P000498,U000065,2,624.82,0.0,1249.64
O00001173,P000351,U000036,1,342.9,0.0,342.9
O00001174,P000010,U000019,2,17.09,0.0,34.18
O00001174,P000327,U000019,1,30.13,0.0,30.13
O00001174,P000024,U000019,1,35.68,0.0,35.68
O00001175,P000170,U000937,2,1114.18,0.0,2228.36
O00001175,P000410,U000937,1,91.37,0.0,91.37
O00001175,P000112,U000937,2,53.98,0.0,107.96
O00001175,P000418,U000937,1,63.77,0.0,63.77
O00001176,P000213,U000586,1,419.21,0.0,419.21
O00001177,P000208,U000172,1,88.99,10.56,78.43
O00001177,P000245,U000172,1,342.39,0.0,342.39
O00001178,P000471,U000290,1,531.48,0.0,531.48
O00001179,P000183,U000193,2,87.97,0.0,175.94
O00001180,P000200,U000216,1,4.17,0.0,4.17
O00001181,P000295,U000276,1,69.08,0.0,69.08
O00001181,P000289,U000276,1,45.18,0.0,45.18
O00001181,P000326,U000276,1,47.7,0.0,47.7
O00001181,P000447,U000276,1,121.29,0.0,121.29
O00001181,P000021,U000276,1,42.23,11.8,30.43
O00001182,P000439,U000606,1,172.53,0.0,172.53
O00001182,P000104,U000606,2,17.33,0.0,34.66
O00001182,P000154,U000606,1,11.07,0.0,11.07
O00001182,P000118,U000606,1,83.09,0.0,83.09
O00001183,P000311,U000376,1,68.08,0.0,68.08
O00001183,P000313,U000376,1,3.32,0.0,3.32
O00001184,P000309,U000032,2,272.17,0.0,544.34
O00001184,P000099,U000032,1,69.2,0.0,69.2
O00001185,P000009,U000052,1,262.97,0.0,262.97
O00001186,P000194,U000325,1,21.59,0.0,21.59
O00001186,P000323,U000325,1,159.7,0.0,159.7
O00001187,P000058,U000983,3,165.14,0.0,495.42
O00001188,P000049,U000323,2,44.05,0.0,88.1
O00001189,P000448,U000683,1,238.95,0.0,238.95
O00001190,P000464,U000234,1,722.33,0.0,722.33
O00001191,P000245,U000222,1,342.39,0.0,342.39
O00001191,P000035,U000222,2,23.54,0.0,47.08
O00001191,P000217,U000222,3,63.42,0.0,190.26
O00001192,P000280,U000863,1,38.48,0.0,38.48
O00001193,P000166,U000284,1,16.93,0.0,16.93
O00001194,P000378,U000933,1,53.86,0.0,53.86
O00001194,P000367,U000933,3,28.27,0.0,84.81
O00001194,P000388,U000933,2,68.35,0.0,136.7
O00001195,P000007,U000480,1,88.54,28.96,59.58
O00001195,P000046,U000480,1,287.87,0.0,287.87
O00001196,P000263,U000616,2,10.91,0.0,21.82
O00001197,P000323,U000254,1,159.7,0.0,159.7
O00001198,P000078,U000399,1,320.41,0.0,320.41
O00001198,P000390,U000399,1,57.53,13.71,43.82
O00001198,P000008,U000399,1,83.29,0.0,83.29
O00001199,P000473,U000329,1,5.47,0.0,5.47
O00001200,P000178,U000125,1,49.54,0.0,49.54
O00001200,P000129,U000125,1,160.06,0.0,160.06
O00001201,P000338,U000886,1,29.54,0.0,29.54
O00001201,P000422,U000886,1,133.84,0.0,133.84
O00001201,P000186,U000886,1,34.1,0.0,34.1
O00001202,P000284,U000337,1,298.95,0.0,298.95
O00001202,P000495,U000337,1,137.98,0.0,137.98
O00001203,P000060,U000904,1,481.35,0.0,481.35
O00001203,P000235,U000904,1,13.81,0.0,13.81
O00001204,P000195,U000999,1,89.85,0.0,89.85
O00001204,P000268,U000999,1,19.12,0.0,19.12
O00001204,P000215,U000999,1,16.58,0.0,16.58
O00001204,P000221,U000999,1,112.07,0.0,112.07
O00001205,P000303,U000546,1,8.2,0.0,8.2
O00001205,P000072,U000546,1,59.55,0.0,59.55
O00001205,P000222,U000546,2,102.83,0.0,205.66
O00001205,P000340,U000546,1,216.54,0.0,216.54
O00001205,P000002,U000546,1,209.86,0.0,209.86
O00001205,P000416,U000546,1,186.15,0.0,186.15
O00001206,P000114,U000013,2,127.88,0.0,255.76
O00001207,P000285,U000825,1,6.9,0.0,6.9
O00001207,P000122,U000825,1,71.53,0.0,71.53
O00001207,P000253,U000825,1,72.11,0.0,72.11
O00001207,P000494,U000825,1,205.74,0.0,205.74
O00001207,P000276,U000825,1,242.87,0.0,242.87
O00001207,P000480,U000825,3,107.08,0.0,321.24
O00001208,P000170,U000186,1,1114.18,0.0,1114.18
O00001208,P000053,U000186,1,259.34,0.0,259.34
O00001209,P000314,U000982,2,76.51,0.0,153.02
O00001209,P000375,U000982,1,652.23,0.0,652.23
O00001209,P000319,U000982,1,44.07,0.0,44.07
O00001209,P000301,U000982,1,5.36,0.0,5.36
O00001209,P000157,U000982,2,75.04,0.0,150.08
O00001210,P000471,U000471,1,531.48,0.0,531.48
O00001211,P000145,U000937,2,132.56,0.0,265.12
O00001212,P000108,U000590,1,356.17,0.0,356.17
O00001212,P000006,U000590,2,55.2,0.0,110.4
O00001212,P000298,U000590,1,242.47,0.0,242.47
O00001213,P000342,U000452,2,74.6,0.0,149.2
O00001213,P000124,U000452,1,98.78,0.0,98.78
O00001214,P000401,U000217,1,50.38,0.0,50.38
O00001214,P000374,U000217,2,10.77,0.0,21.54
O00001214,P000177,U000217,1,34.5,9.08,25.42
O00001215,P000179,U000830,1,160.1,0.0,160.1
O00001215,P000402,U000830,1,74.61,0.0,74.61
O00001216,P000094,U000099,1,90.64,13.25,77.39
O00001217,P000385,U000314,1,167.07,23.72,143.35
O00001217,P000059,U000314,1,93.47,0.0,93.47
O00001217,P000396,U000314,1,102.46,0.0,102.46
O00001218,P000105,U000041,1,12.96,0.0,12.96
O00001218,P000163,U000041,1,89.53,17.4,72.13
O00001218,P000052,U000041,2,118.75,0.0,237.5
O00001219,P000423,U000511,1,111.51,0.0,111.51
O00001220,P000047,U000067,1,840.89,0.0,840.89
O00001220,P000021,U000067,1,42.23,0.0,42.23
O00001220,P000380,U000067,1,4.54,0.0,4.54
O00001220,P000196,U000067,1,56.45,0.0,56.45
O00001221,P000419,U000080,1,91.08,0.0,91.08
O00001222,P000360,U000552,2,788.16,0.0,1576.32
O00001222,P000288,U000552,1,17.75,0.0,17.75
O00001223,P000179,U000239,1,160.1,0.0,160.1
O00001224,P000105,U000562,1,12.96,3.06,9.9
O00001224,P000160,U000562,1,49.09,0.0,49.09
O00001224,P000259,U000562,2,148.9,0.0,297.8
O00001224,P000176,U000562,1,148.39,0.0,148.39
O00001225,P000193,U000542,1,578.65,90.36,488.29
O00001225,P000309,U000542,2,272.17,0.0,544.34
O00001225,P000464,U000542,1,722.33,0.0,722.33
O00001226,P000121,U000951,1,280.01,0.0,280.01
O00001227,P000112,U000219,1,53.98,0.0,53.98
O00001228,P000065,U000740,2,40.63,0.0,81.26
O00001228,P000415,U000740,3,57.39,0.0,172.17
O00001228,P000415,U000740,1,57.39,0.0,57.39
O00001228,P000042,U000740,1,250.51,0.0,250.51
O00001229,P000174,U000710,1,126.11,0.0,126.11
O00001230,P000189,U000207,1,100.96,14.88,86.08
O00001231,P000361,U000393,1,157.17,0.0,157.17
O00001232,P000207,U000297,1,1348.6,0.0,1348.6
O00001233,P000203,U000801,1,52.57,0.0,52.57
O00001233,P000339,U000801,1,12.09,0.0,12.09
O00001234,P000212,U000553,1,27.48,0.0,27.48
O00001235,P000307,U000033,1,250.43,0.0,250.43
O00001236,P000469,U000503,1,167.72,55.31,112.41
O00001236,P000468,U000503,2,114.68,14.18,215.18
O00001237,P000245,U000585,1,342.39,0.0,342.39
O00001237,P000185,U000585,1,98.09,0.0,98.09
O00001237,P000386,U000585,1,183.61,0.0,183.61
O00001238,P000161,U000703,1,19.16,0.0,19.16
O00001239,P000213,U000037,1,419.21,0.0,419.21
O00001240,P000111,U000166,1,47.31,0.0,47.31
O00001241,P000233,U000663,1,118.93,0.0,118.93
O00001241,P000189,U000663,1,100.96,0.0,100.96
O00001242,P000454,U000518,1,50.21,0.0,50.21
O00001243,P000118,U000319,1,83.09,0.0,83.09
O00001243,P000271,U000319,1,50.96,0.0,50.96
O00001243,P000090,U000319,1,146.21,0.0,146.21
O00001244,P000335,U000932,1,35.96,0.0,35.96
O00001245,P000244,U000311,1,317.55,0.0,317.55
O00001246,P000364,U000045,1,26.48,0.0,26.48
O00001246,P000064,U000045,1,30.23,0.0,30.23
O00001247,P000151,U000967,1,60.86,0.0,60.86
O00001248,P000334,U000858,2,86.06,0.0,172.12
O00001249,P000093,U000336,1,177.77,0.0,177.77
O00001249,P000489,U000336,2,15.78,0.0,31.56
O00001250,P000409,U000385,1,282.26,46.05,236.21
O00001250,P000306,U000385,1,66.58,5.12,61.46
O00001250,P000491,U000385,1,12.31,0.0,12.31
O00001251,P000471,U000616,1,531.48,0.0,531.48
O00001251,P000164,U000616,2,96.06,0.0,192.12
O00001251,P000337,U000616,2,99.85,19.87,179.83
O00001251,P000245,U000616,2,342.39,0.0,684.78
O00001252,P000342,U000048,2,74.6,0.0,149.2
O00001253,P000180,U000243,1,112.91,0.0,112.91
O00001254,P000380,U000033,1,4.54,0.0,4.54
O00001254,P000338,U000033,1,29.54,0.0,29.54
O00001255,P000449,U000192,1,241.79,0.0,241.79
O00001255,P000276,U000192,1,242.87,71.65,171.22
O00001255,P000332,U000192,1,162.15,0.0,162.15
O00001255,P000350,U000192,1,54.15,0.0,54.15
O00001256,P000193,U000595,1,578.65,0.0,578.65
O00001256,P000226,U000595,1,130.64,8.61,122.03
O00001256,P000319,U000595,1,44.07,0.0,44.07
O00001257,P000091,U000071,1,79.35,0.0,79.35
O00001258,P000343,U000994,1,86.23,0.0,86.23
O00001259,P000138,U000402,1,180.65,0.0,180.65
O00001260,P000318,U000577,1,68.94,0.0,68.94
O00001260,P000348,U000577,1,578.33,0.0,578.33
O00001261,P000069,U000618,1,53.08,0.0,53.08
O00001262,P000045,U000023,1,180.2,0.0,180.2
O00001263,P000133,U000664,1,239.7,0.0,239.7
O00001263,P000497,U000664,1,243.04,0.0,243.04
O00001264,P000032,U000345,1,583.96,0.0,583.96
O00001265,P000212,U000347,1,27.48,0.0,27.48
O00001266,P000136,U000341,1,123.18,0.0,123.18
O00001267,P000444,U000567,1,34.17,0.0,34.17
O00001268,P000306,U000529,1,66.58,0.0,66.58
O00001268,P000221,U000529,2,112.07,0.0,224.14
O00001269,P000160,U000230,1,49.09,0.0,49.09
O00001270,P000049,U000631,2,44.05,19.5,68.6
O00001270,P000137,U000631,1,28.78,0.0,28.78
O00001271,P000391,U000114,1,39.99,0.0,39.99
O00001272,P000017,U000331,2,131.59,0.0,263.18
O00001272,P000159,U000331,1,112.25,0.0,112.25
O00001272,P000367,U000331,1,28.27,0.0,28.27
O00001272,P000412,U000331,2,13.42,0.0,26.84
O00001273,P000144,U000671,1,132.09,0.0,132.09
O00001274,P000282,U000547,1,101.68,0.0,101.68
O00001275,P000346,U000610,1,19.08,0.0,19.08
O00001275,P000012,U000610,1,57.15,0.0,57.15
O00001275,P000423,U000610,2,111.51,0.0,223.02
O00001275,P000312,U000610,1,29.74,0.0,29.74
O00001275,P000331,U000610,1,403.97,0.0,403.97
O00001276,P000271,U000761,1,50.96,0.0,50.96
O00001277,P000049,U000809,1,44.05,0.0,44.05
O00001278,P000422,U000687,1,133.84,0.0,133.84
O00001279,P000499,U000442,1,138.97,0.0,138.97
O00001280,P000179,U000812,1,160.1,54.98,105.12
O00001281,P000285,U000099,2,6.9,0.0,13.8
O00001281,P000287,U000099,2,139.7,0.0,279.4
O00001281,P000031,U000099,1,115.9,0.0,115.9
O00001281,P000354,U000099,2,182.08,25.46,338.7
O00001282,P000146,U000130,1,65.12,0.0,65.12
O00001283,P000246,U000950,1,36.26,0.0,36.26
O00001283,P000463,U000950,1,31.64,0.0,31.64
O00001284,P000414,U000067,1,82.74,0.0,82.74
O00001284,P000181,U000067,2,48.04,10.54,85.54
O00001285,P000154,U000344,1,11.07,0.0,11.07
O00001285,P000246,U000344,3,36.26,0.0,108.78
O00001285,P000089,U000344,1,126.47,0.0,126.47
O00001285,P000496,U000344,1,190.57,33.29,157.28
O00001285,P000269,U000344,1,95.69,0.0,95.69
O00001285,P000037,U000344,1,36.76,0.0,36.76
O00001286,P000310,U000915,1,483.45,0.0,483.45
O00001286,P000304,U000915,1,0.78,0.0,0.78
O00001286,P000269,U000915,2,95.69,18.23,173.15
O00001287,P000130,U000162,2,28.13,14.4,41.86
O00001287,P000414,U000162,1,82.74,0.0,82.74
O00001288,P000338,U000346,1,29.54,6.85,22.69
O00001288,P000416,U000346,1,186.15,0.0,186.15
O00001289,P000223,U000524,1,10.58,0.0,10.58
O00001289,P000312,U000524,1,29.74,0.0,29.74
O00001290,P000060,U000517,1,481.35,0.0,481.35
O00001291,P000240,U000573,1,8.64,0.0,8.64
O00001291,P000064,U000573,1,30.23,0.0,30.23
O00001291,P000390,U000573,1,57.53,0.0,57.53
O00001292,P000050,U000385,2,212.52,0.0,425.04
O00001292,P000029,U000385,1,38.71,0.0,38.71
O00001293,P000241,U000410,1,49.83,0.0,49.83
O00001294,P000086,U000546,1,17.74,4.95,12.79
O00001294,P000250,U000546,1,43.84,0.0,43.84
O00001295,P000272,U000238,1,440.78,0.0,440.78
O00001296,P000236,U000265,1,14.81,0.0,14.81
O00001296,P000148,U000265,1,203.63,0.0,203.63
O00001297,P000065,U000202,1,40.63,0.0,40.63
O00001297,P000244,U000202,1,317.55,94.3,223.25
O00001298,P000130,U000577,1,28.13,0.0,28.13
O00001298,P000492,U000577,1,49.12,0.0,49.12
O00001299,P000149,U000355,1,289.14,0.0,289.14
O00001300,P000479,U000011,2,13.2,0.0,26.4
O00001301,P000117,U000148,2,222.4,0.0,444.8
O00001301,P000361,U000148,1,157.17,0.0,157.17
O00001301,P000095,U000148,1,80.85,0.0,80.85
O00001301,P000473,U000148,2,5.47,0.0,10.94
O00001302,P000276,U000104,1,242.87,0.0,242.87
O00001303,P000138,U000614,1,180.65,0.0,180.65
O00001303,P000357,U000614,2,12.49,8.3,16.68
O00001303,P000203,U000614,2,52.57,0.0,105.14
O00001303,P000385,U000614,1,167.07,0.0,167.07
O00001303,P000182,U000614,1,173.73,60.29,113.44
O00001304,P000118,U000577,1,83.09,0.0,83.09
O00001304,P000307,U000577,1,250.43,0.0,250.43
O00001305,P000180,U000148,1,112.91,25.94,86.97
O00001305,P000096,U000148,1,64.34,17.09,47.25
O00001306,P000022,U000113,1,11.74,0.0,11.74
O00001306,P000145,U000113,1,132.56,15.7,116.86
O00001306,P000240,U000113,1,8.64,0.0,8.64
O00001307,P000385,U000621,1,167.07,0.0,167.07
O00001308,P000030,U000260,1,300.86,0.0,300.86
O00001308,P000217,U000260,1,63.42,0.0,63.42
O00001309,P000242,U000869,1,67.85,0.0,67.85
O00001310,P000005,U000436,1,66.67,0.0,66.67
O00001310,P000224,U000436,1,27.39,0.0,27.39
O00001311,P000492,U000061,1,49.12,8.98,40.14
O00001312,P000051,U000370,1,12.65,0.0,12.65
O00001313,P000132,U000911,1,74.78,0.0,74.78
O00001313,P000383,U000911,1,228.01,0.0,228.01
O00001313,P000329,U000911,1,87.43,0.0,87.43
O00001313,P000065,U000911,1,40.63,2.57,38.06
O00001313,P000003,U000911,2,35.9,6.14,65.66
O00001313,P000245,U000911,1,342.39,0.0,342.39
O00001314,P000133,U000813,1,239.7,0.0,239.7
O00001315,P000353,U000600,1,31.47,0.0,31.47
O00001316,P000387,U000062,1,39.2,0.0,39.2
O00001317,P000334,U000688,1,86.06,0.0,86.06
O00001318,P000015,U000180,1,79.96,21.26,58.7
O00001319,P000109,U000288,1,13.12,0.0,13.12
O00001320,P000369,U000980,1,107.86,0.0,107.86
O00001320,P000078,U000980,2,320.41,0.0,640.82
O00001320,P000330,U000980,1,352.24,22.66,329.58
O00001320,P000427,U000980,2,586.21,0.0,1172.42
O00001320,P000165,U000980,1,37.29,0.0,37.29
O00001321,P000487,U000662,1,45.59,0.0,45.59
O00001321,P000261,U000662,1,41.78,0.0,41.78
O00001322,P000121,U000873,1,280.01,0.0,280.01
O00001322,P000345,U000873,2,579.19,0.0,1158.38
O00001322,P000344,U000873,2,288.77,0.0,577.54
O00001323,P000374,U000884,2,10.77,0.0,21.54
O00001323,P000197,U000884,1,779.68,0.0,779.68
O00001324,P000092,U000624,1,936.3,0.0,936.3
O00001325,P000085,U000373,1,147.59,0.0,147.59
O00001326,P000167,U000212,1,40.11,0.0,40.11
O00001327,P000321,U000706,1,102.92,0.0,102.92
O00001327,P000054,U000706,1,25.48,3.11,22.37
O00001328,P000103,U000513,2,327.72,225.44,430.0
O00001328,P000033,U000513,1,29.73,0.0,29.73
O00001329,P000186,U000380,2,34.1,0.0,68.2
O00001330,P000211,U000326,1,23.76,0.0,23.76
O00001330,P000413,U000326,1,112.52,0.0,112.52
O00001330,P000482,U000326,1,195.5,0.0,195.5
O00001331,P000106,U000393,1,104.25,0.0,104.25
O00001332,P000189,U000649,1,100.96,0.0,100.96
O00001333,P000346,U000666,1,19.08,0.0,19.08
O00001334,P000352,U000850,2,101.37,25.3,177.44
O00001335,P000027,U000811,1,216.09,0.0,216.09
O00001335,P000411,U000811,2,243.81,113.7,373.92
O00001335,P000483,U000811,2,688.21,0.0,1376.42
O00001335,P000476,U000811,2,76.57,0.0,153.14
O00001336,P000025,U000858,1,70.68,0.0,70.68
O00001336,P000080,U000858,1,246.91,0.0,246.91
O00001337,P000112,U000476,1,53.98,0.0,53.98
O00001338,P000353,U000812,1,31.47,0.0,31.47
O00001339,P000358,U000012,2,34.39,0.0,68.78
O00001339,P000312,U000012,1,29.74,0.0,29.74
O00001340,P000085,U000892,1,147.59,0.0,147.59
O00001341,P000101,U000532,1,510.31,0.0,510.31
O00001342,P000216,U000624,1,79.44,0.0,79.44
O00001343,P000179,U000161,1,160.1,0.0,160.1
O00001344,P000047,U000614,1,840.89,0.0,840.89
O00001345,P000135,U000242,2,533.47,0.0,1066.94
O00001345,P000442,U000242,1,256.33,0.0,256.33
O00001346,P000294,U000592,1,92.03,17.5,74.53
O00001346,P000255,U000592,1,147.54,0.0,147.54
O00001347,P000005,U000841,1,66.67,11.55,55.12
O00001347,P000306,U000841,1,66.58,0.0,66.58
O00001347,P000342,U000841,1,74.6,0.0,74.6
O00001347,P000332,U000841,1,162.15,0.0,162.15
O00001347,P000439,U000841,1,172.53,0.0,172.53
O00001348,P000053,U000074,1,259.34,0.0,259.34
O00001348,P000330,U000074,1,352.24,0.0,352.24
O00001349,P000396,U000145,1,102.46,0.0,102.46
O00001350,P000252,U000647,1,465.04,0.0,465.04
O00001350,P000204,U000647,1,104.22,0.0,104.22
O00001351,P000021,U000450,1,42.23,0.0,42.23
O00001351,P000463,U000450,1,31.64,0.0,31.64
O00001351,P000162,U000450,2,36.61,13.42,59.8
O00001352,P000327,U000905,1,30.13,0.0,30.13
O00001352,P000184,U000905,1,2.26,0.0,2.26
O00001353,P000340,U000159,1,216.54,0.0,216.54
O00001353,P000294,U000159,1,92.03,0.0,92.03
O00001353,P000013,U000159,3,83.55,0.0,250.65
O00001353,P000240,U000159,1,8.64,0.0,8.64
O00001354,P000132,U000076,1,74.78,0.0,74.78
O00001355,P000342,U000734,1,74.6,0.0,74.6
O00001355,P000210,U000734,1,182.31,0.0,182.31
O00001355,P000130,U000734,2,28.13,0.0,56.26
O00001356,P000172,U000729,1,41.96,0.0,41.96
O00001356,P000193,U000729,1,578.65,0.0,578.65
O00001356,P000419,U000729,1,91.08,0.0,91.08
O00001357,P000317,U000987,1,37.23,0.0,37.23
O00001358,P000422,U000798,2,133.84,0.0,267.68
O00001359,P000374,U000395,1,10.77,0.0,10.77
O00001359,P000115,U000395,1,98.9,0.0,98.9
O00001359,P000238,U000395,1,21.85,0.0,21.85
O00001360,P000052,U000448,1,118.75,0.0,118.75
O00001361,P000248,U000991,1,148.15,0.0,148.15
O00001361,P000116,U000991,1,29.95,1.89,28.06
O00001361,P000377,U000991,2,316.43,0.0,632.86
O00001361,P000125,U000991,3,50.59,0.0,151.77
O00001362,P000348,U000614,1,578.33,0.0,578.33
O00001363,P000462,U000753,2,64.71,0.0,129.42
O00001364,P000450,U000969,1,119.41,0.0,119.41
O00001365,P000336,U000003,1,46.27,0.0,46.27
O00001365,P000413,U000003,1,112.52,0.0,112.52
O00001366,P000098,U000021,1,66.31,0.0,66.31
O00001366,P000164,U000021,1,96.06,0.0,96.06
O00001367,P000488,U000724,1,987.04,0.0,987.04
O00001368,P000452,U000678,2,181.12,0.0,362.24
O00001368,P000353,U000678,1,31.47,0.0,31.47
O00001368,P000207,U000678,3,1348.6,0.0,4045.8
O00001368,P000099,U000678,2,69.2,0.0,138.4
O00001369,P000327,U000354,2,30.13,0.0,60.26
O00001369,P000311,U000354,1,68.08,0.0,68.08
O00001369,P000176,U000354,1,148.39,0.0,148.39
O00001370,P000337,U000761,1,99.85,0.0,99.85
O00001370,P000368,U000761,2,298.83,0.0,597.66
O00001370,P000335,U000761,1,35.96,0.0,35.96
O00001371,P000163,U000005,1,89.53,0.0,89.53
O00001371,P000213,U000005,1,419.21,0.0,419.21
O00001372,P000194,U000526,1,21.59,0.0,21.59
O00001372,P000374,U000526,1,10.77,0.0,10.77
O00001373,P000345,U000520,1,579.19,0.0,579.19
O00001373,P000162,U000520,1,36.61,0.0,36.61
O00001374,P000046,U000482,2,287.87,0.0,575.74
O00001375,P000336,U000364,2,46.27,0.0,92.54
O00001375,P000242,U000364,1,67.85,0.0,67.85
O00001375,P000033,U000364,1,29.73,0.0,29.73
O00001376,P000203,U000270,2,52.57,0.0,105.14
O00001377,P000102,U000973,2,35.48,0.0,70.96
O00001378,P000490,U000651,1,33.73,0.0,33.73
O00001378,P000363,U000651,1,46.83,0.0,46.83
O00001379,P000085,U000438,1,147.59,16.83,130.76
O00001380,P000498,U000088,1,624.82,0.0,624.82
O00001381,P000320,U000463,3,462.11,0.0,1386.33
O00001381,P000076,U000463,1,9.22,1.38,7.84
O00001381,P000334,U000463,3,86.06,0.0,258.18
O00001381,P000456,U000463,2,152.04,30.31,273.77
O00001381,P000278,U000463,1,207.18,0.0,207.18
O00001381,P000064,U000463,3,30.23,0.0,90.69
